content,score,Label
saya sangat suka game ini dikarenakan game nya sangat menyenangkan juga memiliki hero dan skin skin yang sangat saya sukai juga memiliki rank rank yang banyak dari terendah hingga teratas pokok ny ada yang sangat suka game mobile legend ini deh makasih yang udah buat loh🤍🤍🤍🤍,5,Positif
game nya bagus dan sinyal nya tidak terlalu buruk dan game ini bagus untuk kualitas HP saya karena tidak terlalu ngeleg bisa di pakai dengan HP yg kecil walau ngeleg sedikit karena memang giga bait nya terlalu sedikit,4,Positif
"lumayan bagus game nya tapi sialnya itu sinyal ku ngeleg Mulu tolong ya moonton perbaiki bug itu dan juga saya lose treak Mulu, tim saya tidak bisa main, Saya selalu dapat tim ngetrol dan juga mohon moonton di update Tan kali ini perbaiki ini semua 🙏 Terimakasih Wassalamu'alaikum wr.wb🙏",4,Positif
Penyimpanan saya masih 26gb tetapi mengapa game ini selalu keluar ke loading awal saat sudah selesai login tolong perbaiki bugnya ini sudah 1jam saya tidak bisa main ini game,1,Negatif
Jujur saya kecewa game mobile Legend yang sekarang penuh dengan player yang tidak memiliki sopan santun. Game selalu delay/lag padahal sinyal saya sudah sangat bagus. Setiap saya ingin naik rank ke mythic saya selalu di buat kalah sepertinya memang sudah di atur oleh Staff moonton sendiri bahwasanya SETIAP PLAYER YANG INGIN NAIK RANK KE MYTHIC HARUS MENGGENDONG 4 BOT MELAWAN TIM PENJOKI. Banyak hal yang perlu dihilangkan termasuk Dark sistem yang KATANYA sudah HILANG,1,Negatif
selalu di kasih lawan GG sedangkan team bot semua jadi lost trek terus bukan nya ngilangin stres malah nambahin makin gila tolong di perbaiki lah papi monton cape tau ga sih menang kalah terus tetangga ku aja sampe gila main game ini,1,Negatif
Entah kenapa pas dipertandingan sering banget lag yang tidak jelas karena ping 40-60ms hijau dan internetnya pun lancar tapi bisa lag males banget beberapa hari ini kayak gitu terus sudah dicek di pendeteksi jaringan tidak ada masalah aneh banget. Yang lebih parahnya lagi para toxic dan tim yang mengganggu saat pertandingan contohnya player yang menggunakan jawhead mendorong tim ke lawan dan membuatnya mati sudah dilaporkan tapi bukannya di banned malah dibiarkan dan katanya tidak ada kesalahan.,1,Negatif
"Game nya bagus bisa main offline,tapi perbaiki leg parah nya monton🙏🏻.juga Tolong collab sama ejen ali Atau naruto pliss ya monton soalnya ada hero yang cocok bgt, jadi mohon segera collab sama ejen ali atau naruto ya monton🙏",5,Positif
"Di update dikirain bakal menyelesaikan masalah, eh makin tambah masalah , wifi jaringan bagus padahal , di game nya lag parah malah makin kesini di lobby ga bisa masuk karena jaringan tidak stabil , tapi streaming Yt , apk tiktok lancar2 saja.",1,Negatif
"Loding saat awal game sangat lama,padahal saya sudah memakai wifi sinyalnya juga bagus/mendukung.tolong perbaiki loding saat awal game developer.",2,Negatif
"Setelah update Hero hero yang saya pakai menjadi lemah dan damage ke musuh tidak sakit dan damage musuh menjadi terlalu kuat,damage sakit,darah tebal mohon diperbaiki🙏🙏🙏",1,Negatif
"game kocak, gua baru master udah dikasih musuh yang mythic, mikir ajalah njing. ngasi tim gaada yang bener mulu kocak, game lol, game jelek. yang adil kek ngasih musuhnya, makin males main mlbb kalau gini terus caranya.",1,Negatif
"Game ini mah bagus banget,dari efeknya,heronya,skinnya,semuanya bagus²,apalagi sekarang moonton sedang bagi² skin,wahhhh.....rugi banget kalau gk download game ini,game ini game terbaik se dunia,semua negara memainkannya,tapi cuma 1 kekurangannya menurut saya,yaitu Dark System (kekalahan terus menerus),tapi maskipun ada Dark System, tetap seru banget game nih mahhhh.",5,Positif
Kurang kan aja draksistem nya di rank banyak yg Sulit naik harus nya yg epic Mabar sm epic aja jangan sm lengen dan mictik buat sulit naik rank apa lagi ya party nya di tengok rank nya jangan asal maksuk aja buat g enak main di rank sulit naik karena banyak draksistem monton Jadi perlajaran saya,1,Negatif
Banyak drak sistem coba kaya game sebelah bisa di atur rol nya lebih bagus tolong montoon kalau GK aku akan pindah game sebelah aja🤬,1,Negatif
terlalu buruk setiap war pasti afk mulu..paket banyak pun selalu kembali ke menu awal...capek main nya...udh dpat kridit score nya susah...tolong yg bijak lah monton...jgn mengecewakan player mu monton...coba perbaikin sistem nya yg lebih baik agr player² yg lain lebih puas n senang bermain....,1,Negatif
"Saya bermain game ini sangatlah tidak cocok untuk di main kan karena saat awal game di pertengahan sinyal saya pasti lag dengan angka 230 terus sekitar 5-8 menit sinyal kembali normal , saya sangatlah meminta tolong kepada developer ml untuk kasih jaringan yang lebih ringan terimakasih",1,Negatif
Moonton Gak Jelas kali sekarang dark sistemnya banyak sekali. Tolong berbenah diri biar makin banyak yang menyukai game muuu.Fucek Moonton,1,Negatif
Maksud nya apasihh setiap main asik keluarr teruss selalu kayak gitu baru login keluar baru main keluar gak jelas padahal memori HP ku masih sisa banyak mohon di perbaiki 😡😡 Ku tunggu.,2,Negatif
"sekarang mlbb banyak banget event nya, makasihh papi moonton!! kami sayang moonton, moonton sayang kami 😗 gamee nya berguna bangetttt buat ngilangin stress biar makin tambah stress, yang penting download aja ya dek yaaaaa",5,Positif
Dark sistem selalu nimpa player solo dan dibuat menang kalah berkali kali sampe kadang lose streak. Beda sama game sebelah ngerti player solo nya Kalo masih ada dark sistem mending pindah game sebelah aja Tolong di perbaiki masalah dark sistem dihilangkan dan jangan terlalu perbanyak event tetapi perbaiki masalah dark sistem,1,Negatif
"Game ini bikin saya kesel dengan jaringannya di rumah syaa jaringan nya lancar kenapa di ml ini buruk? Bug nya juga di perbaikan dan Saya kasi bintang 1 karna ketidak jelasnnya jaringan di perbaikan dong soalnya ini bulan puasa jika ad orang kesel main ml inii kan bisa batal Dibaikan dong defoloper moonton Maaf jika saya kasi bintang 1 Saya kecewa banget sama ml tolong hapus dark sistem nya saya pusing lost trik terus ..mending hok, coba dark s. Dihaous. Saya jadi males main ml(mobile legends",1,Negatif
"Game ini luar biasa tapi ada kurang nya kurang nya itu pas aku mau gift tapi gk bisa gara gara harus masukin kode tapi aku gk tau kedo nya jadi aku gk bisa gift moonton tolong dihilangkan kode nya ya, makasih🫶",5,Positif
game ini setiap balik sekolah saya langsung main game ini kalo kalian download ff gausah game 8 bit. gausah di mainin enak main mobile legends seru sekali apalagi kalau mabar. kalu ff tidak seru gamenya terlalu banyak yang jahat² kalu ML gamenya seru sekali cobai lah kalian pasti ketagihan,5,Positif
"Bagus bisa main bareng bareng sama temen tapi kadang kadang englek tapi tetep bagus bangettt, tapi ngelek jaringan nya jelek pas reng malah jaringan sinyal jelek jadi males main",4,Positif
Game yg licik. Masak udah legen1 bintang full. tinggal 1 game. Pas main dapet tim dark sistem. Dan itu udah hampir 2 bulan. Tolonglah monton mudahkan lah sedikit......,1,Negatif
saya jujur sejujur nya monton udah bagus semua nya tapi ada 1 kendala mlbb udah rusak sistem pertandingan buat player yang main solo jadi susah banget kalo main mlbb sendiri pasti win rate nya juga di bawah 60 atau bahkan dibawah 50 jadi benerin lah montonnn,1,Negatif
Game paling banyak drak sistem nya player nya sesuka hati nya mau pake Hiro tambah lag ndk jls sinyal hijau bisa lag parah bikin even skin gratis makin berdampak banyak performa buruk u instal aja lh game ml,1,Negatif
"saya sering di troll,mohon perbaikan tentang matchmaking, game gagal lama lama kalo gini terus,mana jaringan sering lag,tolol",1,Negatif
Woww musuh nya jago tim nya dark sistem😍tim kita maksudnya ;} Minimal gk ngasih dark sistem lah kalo mau banyak pemain ikutin epep jarang ada dark sistem kecuali di rank rendah mlbb ini ada ada saja,2,Negatif
"Apaalaaaaah udh 10 th aniversary, gak ada benernya ni ml , ini nih sekarang(20 september 2024) kan update lagi ya, donload gua kan udah full ya, sekarang donloadtannya jadi 60% ,antara update gak update, anggap aya donload ulang 30 %,update nya mah paling 10% doang, ampuuun kau kira(muntun) beli paket itu pake daon",2,Negatif
Kebanyakan dark sistem game gak jelas apa an dah lose treak mulu gua sendiri terus yg mvp montoon yg bener lah buat game dark sistem mulu dah dark sistem gak jelAsssss terus apa sih dark sistem yang retri terus apa aih,1,Negatif
Tolong perbaiki jangan di-setting permainan itu biar player menyelesaikannya sendiri tanpa campur tangan daveloper Kalau tetap seperti itu mending pindah game sebelah (honor of King),1,Negatif
"Dari segi gameplay sebenarnya sudah bagus tapi pembagian tim usahakan yang seimbang diantara kedua tim. Selama saya bermain tidak jarang mendapat musuh yang berat sebelah dengan tim saya,apalagi untuk saya yang lebih sering bermain solo menurut saya itu sangat merugikan dikarenakan bukan hanya membuat para pemain solo menghabiskan lebih banyak waktu untuk melakukan hal yang sia-sia didalam game ini. NAIK BINTANG KAGA,STRES IYA",4,Positif
"Buat adik adik yag mau download nih game jgn!! Mending ke game honor of King ya gamenya pay to win bnget,selalu main ketemu beban,banyak drak sistem,bikin hadia bnyak buat login masuk tapi masih kalah buat apa??? Game ini sudah memakan ribuan korban.",1,Negatif
Water treatment and treatment of this message from various artist and download music video for lirik yang akan kita gunakan dalam waktu singkat Anda yang membutuhkan waktu singkat pasti akan membuat anda menjadi individual maupun yang membutuhkan yang akan membuat kita menjadi orang sukses akan tetapi akan tetapi yang paling sering ditemukan dalam kondisi baik akan kita lakukan dengan yang akan tetapi juga di kenal di dalam tubuh dan meningkatkan daya ingat yang menjadi individual maupun kelom,5,Positif
Game ini seru sekali aku suka bermain tapi kadang bikin kesal tapi kalo berusaha untuk naik renk itu seru banget karna ditemanain oleh orang orang ya jago main ml jadi aku bisa naik renk jadi epik terimakasih monton Aku suka banget mo karna seru dan heronya ada yang lucu cantik dan ganteng pokoknya gak ada game seseru ml pokoknya seru banget deh dan heronya ada yang geratis dan sekin geratis aku sekarang udah punya hero yang kumau yaitu iritel dan saber sekali lagi terimakasih ya monton aku,5,Positif
"Dah lah cape juga kalo harus 3x winstreak 4kali losestreak, dah lama mainin sistem masih seperti itu.. Auto uninstall..",1,Negatif
Game Pertandingan yg tidak seimbang...diberi lawan berat untuk Memancing agar depo beli diamond.. Maaf.. Aku bukan ambisius.. Apalagi cuma tuk game doang.. Pantas rating nya rendah.. Lawan tanding gak sesuai porsi dan levelnya.. 🤣🤣,1,Negatif
"Mohon perbaikannya kenapa setiap mau war tim selalu ngelag dan tiba“ sinyal merah, padahal semuanya oke“ ja..",5,Positif
Gemnya enak dan seru👍👍👍👍👍 betul sekali nggak ada yang bisa mengalahkan game mobile Legends ini selalu setia di hati saya nggak akan pernah saya lupakan Walaupun saya sudah besar tapi game ini selalu di hati saya bukan kayak fre fire burik 8 nit bikin sakit mata,5,Positif
Saya mau download data kok gak bisa Berjalan padahal paket data sama WiFi sudah lengkap tolong di perbaiki MONTON,5,Positif
"Moonton klo ngasih musuh itu ngotak lah masa di kasih musuh semua jago tim gua dark sistem klo gitu truss nanti ini game bakal sepi ,aku mau naik miythic aja ngk bisa",5,Positif
Tolong lah mobile legends beri musuh yang setara lah gua udah capek ketemu musuh lebih jago dari pada tim gua yang lain pada kasihan juga musuh nya pada jago semua gak ada yang setara tolong beri musuh yang setara ya jadi saya beri bintang 2 dulu,2,Negatif
"MONTON !!!!!!! Di kasih tim beban terus susah lagi, tolong lah perbaiki monton kalo ngasih tim sama musuh ngga ngotak,kalo ngasih tim apa musuh ngotak dikit lah",1,Negatif
"Gamenyaa baguss dan banyak skin"" Gratis, cocok lah buat yang pengen main ml gak perlu mikirin skin lagi, kurangnya gak ada Hiro gratiss",5,Positif
Ku kira setelah update makin bagus eh ternyata malah bug kan aku mau log in nah pas udh log in kok loading nya lama sampai be berapa jam developer tolong perbaiki bug nya saya jadi gk bisa main,1,Negatif
Game anj. Pas saya main kok ngelag. Game GK ada guna nya. Sudah dari tadi tapi tetep ngebug. Game mati suri kek ngen. Mending bagusan game honor off king daripada game GK nomor satu ini. Udah GK bisa ngunggah foto. Kalo mau ngunggah foto pasti login ulang lagi pas login ulang malah GK kepake foto nya. Game GK guna. Pas saya login. GK bisa bisa. Padahal wifi nya lancar. Dan juga pas mau masuk cuman kedengaran musik nya aja. GK bisa login. Game anj. Lebih bagus Honor Of King. Dari pada game ini,1,Negatif
"GAME GILA GA WARAS, main classic pun kena pelanggaran gegara di tuduh melakukan feed dengan sengaja. Padahal tempat mencoba hero itu ya di classic, Gila ya game ini seenaknya aja ban dan mengurangi kredit skor. Kurang ajar, jadi ga bisa rank kredit skor 82 apa apaan game ini. Masa hilang 6 kredit skor gara² di classic game ampas !!",1,Negatif
"Tolong moonton adain sistem di mana klo kita MVP atau emas tapi kalah bintangnya ga hilang, percuma bagi bagi skin limit tapi kualitas match ga di tingkatan, ketemu dark sistem mulu kon-",1,Negatif
"Lama kelamaan sering lag sendiri Padahal jaringan buat game lain lancar , cuma pas main ml ini sering² lag sendiri..",1,Negatif
moonton ni aku gk bisa login ke ml nya gk bisa masuk ke game selalu tampilan ad monton mobilegen doang gk bisa masuk le loading game masuk aj gk bisa kirain ubdet tambah lancar malah kaya gini aku gk bisa main lagi 😔,1,Negatif
Kon.. Min apa apa ini min Kocak gw udah beli paket kuota game mobile legends eh sinyalnya jelek terus gw cobain lagi sinyalnya bagus pas mau log in enggak bisa anying padahal tadi pas lagi main rank sekali aja servernya ngeleg asw dah lah,1,Negatif
"Detelah uodate malah makin rusak aja,analog kadang gerak sendiri padahal wifi+data,sebelumnya gapernah kejadian kek gini,malah setelah update makin kacau",1,Negatif
Lama lama gw jual juga nih akun dapet tim yg gk sepadan maen solo kadang ketemu duo/trio musuh full squad Banyak cheater bug di mana mana Perbaiki masalah ini bukan malah ngasih event skin gratis Percuma ngadain event kalo hal seperti ini masih terjadi entah di match making atau di in game,1,Negatif
Game gajelas selalu ada dark sistem ngestak di mitik gara gara ada dark sistem nya jadi males mainnya kalo ga di kasih menang gw pindah hok aja lah males sikasih tim bot terus cape ngendong terus dari awal sampe akhir awas aja habis ini gw pindah hok moonton dan sistem machmaking ga adil sampe harus bacotin satu persatu biar mainnya bener di kasih lose treak terus dan jarang banget gw di kasih tim jago yang bisa ngegendong gw tolong penjoki penjoki akunya di banned moonton asu 🤬,1,Negatif
